id,driver_id,driver_ssign_id,imei,date_from,date_to,overspeed_accuracy,overspeed_zone,overspeed_road,overspeed_standard,os_acc_distance,os_zo_distance,os_ro_distance,os_st_distance,distance_traveled,duration_traveled,engine_idle,harsh_breaking,harsh_cornering,harsh_acceleration,seat_belt,engine_work,type
473,4169,8D000001191B7F01,357544376357584,"2025-11-30 16:09:50","2025-12-01 00:00:00",0,0,0,10,0,0,0,87.757,110.17,6058,342,0,0,0,27,6400,0
474,4175,E800000133ECF101,354018117316210,"2025-11-30 16:36:46","2025-12-01 00:00:00",0,0,0,2,0,0,0,2.271,18.07,4067,14033,0,0,0,36,18100,0
475,4177,DD000001343FEA01,357544374163562,"2025-11-30 05:46:16","2025-12-01 00:00:00",0,0,0,0,0,0,0,0,9.53,3575,27142,0,0,0,2,30717,0
476,4177,DD000001343FEA01,864636062661653,"2025-11-30 07:24:45","2025-11-30 14:19:20",0,0,0,4,0,0,0,4.222,65.95,5600,19141,0,0,0,40,24741,0
477,4186,EF0000011F05C901,864636065360345,"2025-11-30 15:38:35","2025-12-01 00:00:00",0,0,0,3,0,0,0,8.191,27.21,6077,2203,0,0,0,28,8280,0
481,4190,5100000118BC4B01,350612070052764,"2025-11-30 03:28:37","2025-12-01 00:00:00",0,0,0,0,0,0,0,0,110.13,15645,15986,0,0,0,59,31631,0
483,4191,C40000011DF88701,354018119605404,"2025-11-30 18:49:39","2025-12-01 00:00:00",0,0,0,0,0,0,0,0,127.3,11446,7136,0,0,0,15,18582,0
484,4193,E70000016E359E01,354018119610487,"2025-11-30 17:54:59","2025-12-01 00:00:00",0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,36,0
485,4197,2B0000011A779E01,357544374284210,"2025-11-30 07:21:29","2025-12-01 00:00:00",0,0,0,0,0,0,0,0,12.06,2544,12451,0,0,0,7,14995,0
486,4219,CE00000122EC4801,359632108015154,"2025-11-30 14:36:07","2025-12-01 00:00:00",0,0,0,9,0,0,0,12.366,48.13,4034,797,0,0,0,35,4831,0
487,4220,4C00000116D6E001,350424063083248,"2025-11-30 12:54:40","2025-11-30 19:37:42",0,0,0,10,0,0,0,12.273,50.34,3725,0,0,0,0,28,3725,0
488,4224,610000011D9EE201,354018116252168,"2025-11-30 03:35:45","2025-12-01 00:00:00",0,0,0,0,0,0,0,0,75.67,13516,11939,0,0,0,38,25455,0
489,4226,1500000133E7BA01,357544372508461,"2025-11-30 00:55:05","2025-12-01 00:00:00",0,0,0,23,0,0,0,139.995,163.97,7094,2435,0,0,0,25,9529,0
490,4228,9C0000011C213B01,354018118216252,"2025-11-30 16:50:11","2025-12-01 00:00:00",0,0,0,0,0,0,0,0,6.75,1680,2825,0,0,0,10,4505,0
491,4229,DD000001EF92E701,359633105014182,"2025-11-30 07:04:14","2025-11-30 07:34:35",0,0,0,0,0,0,0,0,0,0,1166,0,0,0,0,1166,0
492,4231,B50000011A046401,359633105018910,"2025-11-30 02:59:09","2025-11-30 16:22:35",0,0,0,13,0,0,0,105.402,127.78,6169,29831,0,0,0,36,36000,0
493,4237,C700000134739701,864636061384422,"2025-11-30 11:41:27","2025-12-01 00:00:00",0,0,0,8,0,0,0,93.093,113.55,6058,0,0,0,0,39,6058,0
494,4242,5B000001B3F2C201,357544374331227,"2025-11-30 05:47:29","2025-11-30 14:38:50",0,0,0,5,0,0,0,126.526,144.64,7374,20823,0,0,0,28,28197,0
495,4246,D6000001195D2F01,357544376378408,"2025-11-30 06:56:43","2025-11-30 14:19:18",0,0,0,5,0,0,0,4.351,37.21,4008,22545,0,0,0,49,26553,0
496,4263,56000015330BAB01,354018114941663,"2025-11-30 04:00:32","2025-11-30 04:05:43",0,0,0,0,0,0,0,0,0.01,178,0,0,0,0,0,178,0
497,4272,ED000001DAEB2C01,359632104839474,"2025-11-30 14:32:16","2025-12-01 00:00:00",0,0,0,0,0,0,0,0,0,0,773,0,0,0,0,773,0
498,4276,840000011880A801,357544372508602,"2025-11-30 22:40:23","2025-12-01 00:00:00",0,0,0,0,0,0,0,0,0.27,424,0,0,0,0,0,424,0
499,4302,800000011FD08001,864636062755661,"2025-11-30 09:28:36","2025-12-01 00:00:00",0,0,0,7,0,0,0,35.954,62.66,5291,9756,0,0,0,36,15047,0
500,4310,4A000001B393DB01,354018117274757,"2025-11-30 05:01:29","2025-12-01 00:00:00",0,0,0,0,0,0,0,0,4.04,3004,1912,0,0,0,2,4916,0
501,4310,4A000001B393DB01,354018119602724,"2025-11-30 02:12:11","2025-11-30 02:24:49",0,0,0,0,0,0,0,0,0.14,731,0,0,0,0,0,731,0
502,4310,4A000001B393DB01,354018119605396,"2025-11-30 10:43:11","2025-12-01 00:00:00",0,0,0,12,0,0,0,26.15,44.39,2745,2103,0,0,0,44,4848,0
503,4323,BF0000016E683201,354018114479532,"2025-11-30 15:04:43","2025-12-01 00:00:00",0,0,0,0,0,0,0,0,17.58,4800,15471,0,0,0,22,20271,0
504,4324,E700000119D4E601,864636065368975,"2025-11-30 04:05:04","2025-12-01 00:00:00",0,0,0,17,0,0,0,43.161,95.22,7872,46238,0,0,0,54,54110,0
505,4327,04000001C7CC5001,357544376932162,"2025-11-30 02:56:16","2025-12-01 00:00:00",0,0,0,17,0,0,0,215.382,294.2,23209,5957,0,0,0,106,29166,0
506,4336,700000011880C901,357544376933293,"2025-11-30 15:08:22","2025-12-01 00:00:00",0,0,0,0,0,0,0,0,5.26,1342,30402,0,0,0,8,31744,0
507,4336,700000011880C901,359633105652833,"2025-11-30 06:59:49","2025-11-30 13:09:26",0,0,0,0,0,0,0,0,73.19,4278,17811,0,0,0,32,22089,0
508,4350,F7000017F807C301,354018118192982,"2025-11-30 11:23:54","2025-11-30 14:18:53",0,0,0,8,0,0,0,23.057,31.82,1894,0,0,0,0,11,1894,0
509,4352,7D00000119205901,357544372502167,"2025-11-30 10:25:18","2025-11-30 14:19:41",0,0,0,1,0,0,0,0.815,8.68,587,416,0,0,0,4,1003,0
510,4369,D00000011E102801,864636062483355,"2025-11-30 02:12:57","2025-11-30 14:21:15",0,0,0,7,0,0,0,70.514,145.53,9051,34347,0,0,0,51,43398,0
511,4377,1E0000012303C801,357544372502167,"2025-11-30 15:03:17","2025-12-01 00:00:00",6,0,0,21,17.449,0,0,48.917,89.11,5744,447,0,0,0,53,6191,0
512,4378,84000001ABEC4801,354017113618504,"2025-11-30 04:13:41","2025-12-01 00:00:00",0,0,0,0,0,0,0,0,11.63,1359,33621,0,0,0,5,34980,0
513,4379,56000001175CA901,350612075186492,"2025-11-30 07:17:15","2025-11-30 14:18:51",0,0,0,31,0,0,0,64.89,98.69,9722,15559,0,0,0,43,25281,0
514,4379,56000001175CA901,864636062883653,"2025-11-30 03:51:56","2025-11-30 14:26:11",0,0,0,23,0,0,0,51.134,112.17,8685,15563,0,0,0,83,24248,0
515,4385,D90000011A1C3401,357073299692547,"2025-11-30 05:54:14","2025-11-30 11:51:03",0,0,0,3,0,0,0,25.926,36.76,1988,19204,0,0,0,9,21192,0
516,4388,5800000119DB8801,354018114941663,"2025-11-30 04:05:44","2025-11-30 14:18:27",0,0,0,0,0,0,0,0,94.15,18058,18676,0,0,0,37,36734,0
517,4391,D20000011F62C501,357073299692547,"2025-11-30 18:18:31","2025-12-01 00:00:00",0,0,0,0,0,0,0,0,0.09,627,19733,0,0,0,0,20360,0
518,4394,F7000001C9445E01,354018117970198,"2025-11-30 01:18:27","2025-11-30 14:19:18",0,0,0,13,0,0,0,8.265,209.16,20206,26633,0,0,0,18,46839,0
519,4396,E800000123931F01,357544374321863,"2025-11-30 06:14:31","2025-11-30 14:44:39",0,0,0,16,0,0,0,43.349,72.33,3683,1114,0,0,0,12,4797,0
520,4398,6B0000012218BA01,354018119602724,"2025-11-30 02:24:50","2025-11-30 14:18:39",0,0,0,4,0,0,0,2.034,197.35,22048,20757,0,0,0,28,42805,0
521,4403,DA00000116ED8801,359632107875236,"2025-11-30 02:59:00","2025-11-30 14:19:26",0,0,0,32,0,0,0,29.851,264.88,25889,14913,0,0,0,119,40802,0
522,4404,040000012815CA01,357544372508362,"2025-11-30 02:42:41","2025-11-30 12:51:41",0,0,0,31,0,0,0,239.505,289.64,17593,18724,0,0,0,48,36317,0
523,4412,8400000116B33A01,359632109499555,"2025-11-30 14:39:42","2025-12-01 00:00:00",0,0,0,2,0,0,0,4.591,25.25,6352,27224,0,0,0,7,33576,0
524,4415,10000001A0E82C01,359633105111988,"2025-11-30 04:54:35","2025-11-30 14:20:58",0,0,0,0,0,0,0,0,1.9,5055,28750,0,0,0,0,33805,0
525,4416,5B0000010F262701,354018119621039,"2025-11-30 05:00:17","2025-11-30 11:59:20",0,0,0,0,0,0,0,0,61.81,10503,14315,0,0,0,29,24818,0
526,4421,C300000133C5D801,864636065360345,"2025-11-30 04:21:17","2025-11-30 15:38:34",0,0,0,10,0,0,0,70.969,88,5029,16881,0,0,0,22,21910,0
527,4428,ED000001A7B42601,359633105652833,"2025-11-30 13:09:27","2025-11-30 14:18:54",0,0,0,0,0,0,0,0,3.79,315,3844,0,0,0,2,4159,0
528,4429,5C0000011D747701,354018119621047,"2025-11-30 03:10:57","2025-11-30 14:19:12",0,0,0,26,0,0,0,208.119,368.83,28411,11662,0,0,0,121,40073,0
529,4432,9300000133F2DF01,350317172728424,"2025-11-30 05:43:20","2025-12-01 00:00:00",0,0,0,0,0,0,0,0,0.09,3,37380,0,0,0,0,37383,0
530,4438,A300001E96DAF301,357544374192041,"2025-11-30 15:56:15","2025-12-01 00:00:00",0,0,0,0,0,0,0,0,6.07,1691,4130,0,0,0,5,5821,0
531,4443,ED000001332F4301,354018117257240,"2025-11-30 03:54:55","2025-11-30 12:57:48",0,0,0,0,0,0,0,0,6.76,1316,31201,0,0,0,2,32517,0
532,4444,18000001179BF701,357544372508362,"2025-11-30 14:37:52","2025-12-01 00:00:00",0,0,0,0,0,0,0,0,1.98,355,0,0,0,0,6,355,0
533,4450,CA000001346A2001,864636061793465,"2025-11-30 03:21:31","2025-11-30 14:24:13",0,0,0,29,0,0,0,238.699,384.59,28721,10741,0,0,0,107,39462,0
534,4452,4E000001AFC9EE01,354018119648701,"2025-11-30 00:32:41","2025-11-30 00:46:53",0,0,0,2,0,0,0,1.534,5.73,431,339,0,0,0,4,770,0
535,4453,120000016DDB3D01,357544377256199,"2025-11-30 04:18:42","2025-11-30 14:20:21",0,0,0,17,0,0,0,22.882,145.37,14873,20927,0,0,0,156,35800,0
536,4459,EB00001E973FF901,354018118610231,"2025-11-30 08:23:30","2025-11-30 14:17:32",0,0,0,7,0,0,0,17.318,43.19,3793,17417,0,0,0,22,21210,0
537,4466,1B0000011DCAA501,354018119620452,"2025-11-30 07:52:03","2025-12-01 00:00:00",0,0,0,0,0,0,0,0,0,0,4996,0,0,0,0,4996,0
538,4470,FC000001DF882601,359633105116979,"2025-11-30 10:21:08","2025-11-30 14:58:53",0,0,0,0,0,0,0,0,0,0,11791,0,0,0,0,11791,0
539,4471,09000001E115F701,350317172745345,"2025-11-30 03:48:10","2025-11-30 14:51:39",0,0,0,0,0,0,0,0,31.98,2775,34297,0,0,0,9,37072,0
540,4473,A1000001BA682F01,864636065363786,"2025-11-30 04:00:45","2025-12-01 00:00:00",0,0,0,23,0,0,0,157.323,199.63,11949,32058,0,0,0,49,44007,0
541,4475,F9000001331A0201,359632108015956,"2025-11-30 05:34:43","2025-11-30 10:06:11",0,0,0,3,0,0,0,2.313,28.5,2953,9164,0,0,0,18,12117,0
542,4480,BF00000117B8EA01,357544374265565,"2025-11-30 14:22:51","2025-12-01 00:00:00",0,0,0,0,0,0,0,0,0.65,426,0,0,0,0,0,426,0
543,4482,1000000179F42601,357544372508255,"2025-11-30 05:35:23","2025-11-30 14:42:58",0,0,0,0,0,0,0,0,13.41,1565,29185,0,0,0,4,30750,0
544,4482,1000000179F42601,359632108015956,"2025-11-30 10:06:12","2025-11-30 15:32:07",0,0,0,2,0,0,0,0.801,21.54,2281,5464,0,0,0,16,7745,0
545,4492,A700000170BBB801,864636065363448,"2025-11-30 02:53:45","2025-11-30 14:20:00",0,0,0,12,0,0,0,90.751,110.49,5477,35681,0,0,0,36,41158,0
546,5820,A200001E96833801,357544372508362,"2025-11-30 12:51:42","2025-11-30 14:18:46",0,0,0,14,0,0,0,93.728,111.83,5213,0,0,0,0,21,5213,0
547,5822,4700001E9696B001,354018117255541,"2025-11-30 07:16:37","2025-11-30 12:17:38",0,0,0,0,0,0,0,0,1.81,1518,0,0,0,0,0,1518,0
548,5824,4500001E965A3501,357544374283576,"2025-11-30 09:55:45","2025-11-30 14:13:36",0,0,0,35,0,0,0,205.198,276.02,14123,1329,0,0,0,66,15452,0
549,5829,A200001E973A1F01,354018117971774,"2025-11-30 23:30:56","2025-12-01 00:00:00",0,0,0,0,0,0,0,0,0.05,31,1456,0,0,0,0,1487,0
550,5829,A200001E973A1F01,354018119658635,"2025-11-30 02:11:31","2025-12-01 00:00:00",0,0,0,0,0,0,0,0,1.64,574,10924,0,0,0,0,11498,0
551,5831,8E00001E96434101,354018117968184,"2025-11-30 02:40:39","2025-11-30 10:09:37",0,0,0,3,0,0,0,2.249,111.87,8334,18522,0,0,0,16,26856,0
552,5880,2A00000133284A01,357544376933293,"2025-11-30 07:36:36","2025-11-30 15:08:21",0,0,0,14,0,0,0,34.42,73.98,7050,15563,0,0,0,39,22613,0
553,5912,8B00000004127E08,358480088482817,"2025-11-30 03:02:10","2025-11-30 03:09:48",0,0,0,0,0,0,0,0,0.01,298,0,0,0,0,0,298,0
554,5985,4D00000004509908,354018117967293,"2025-11-30 02:43:23","2025-11-30 14:21:13",0,0,0,35,0,0,0,31.086,178.82,29715,11856,0,0,0,25,41571,0
555,5986,CC0000000451A108,354018117993521,"2025-11-30 05:15:58","2025-12-01 00:00:00",0,0,0,2,0,0,0,0.721,140.38,11870,13790,0,0,0,25,25660,0
556,5986,CC0000000451A108,354018119648701,"2025-11-30 12:41:04","2025-12-01 00:00:00",0,0,0,1,0,0,0,0.525,32.16,2582,302,0,0,0,17,2884,0
557,5987,72000001342D2001,357544377190190,"2025-11-30 16:28:01","2025-12-01 00:00:00",0,0,0,0,0,0,0,0,8.53,1465,6020,0,0,0,10,7485,0
558,5997,6B000001171ED301,357544374331318,"2025-11-30 06:36:46","2025-11-30 14:04:17",0,0,0,44,0,0,0,73.777,163.23,11600,13943,0,0,0,89,25543,0
559,6043,D100000004226908,357073299492427,"2025-11-30 15:42:31","2025-12-01 00:00:00",0,0,0,49,0,0,0,254.285,297.9,13786,1377,0,0,0,36,15163,0
560,6071,C700000134739701,864636061384422,"2025-11-30 11:41:27","2025-12-01 00:00:00",0,0,0,8,0,0,0,93.093,113.55,6058,0,0,0,0,39,6058,0
561,6080,51000000042F7808,357544372508180,"2025-11-30 05:36:21","2025-11-30 14:19:57",0,0,0,0,0,0,0,0,13.49,1442,29880,0,0,0,4,31322,0
562,6348,2B000000043F4D08,350544501140076,"2025-11-30 04:32:43","2025-12-01 00:00:00",0,0,0,11,0,0,0,56.975,124.68,10912,15929,0,0,0,99,26841,0
563,7650,31000001B2DA7D01,350424063083156,"2025-11-30 05:46:59","2025-12-01 00:00:00",0,0,0,34,0,0,0,200.869,239.34,13865,12689,0,0,0,52,26554,0
564,7651,43000001B2B63C01,357544376379265,"2025-11-30 06:13:03","2025-11-30 17:08:30",0,0,0,0,0,0,0,0,8.17,976,16507,0,0,0,6,17483,0
565,7734,9E000000040F7908,358480088286333,"2025-11-30 02:02:17","2025-11-30 15:13:25",0,0,0,10,0,0,0,62.775,111.55,9142,34727,0,0,0,61,43869,0
936,5919,,354018114493640,"2025-12-01 00:00:00","2025-12-02 00:00:00",0,0,0,0,0,0,0,0,6.4,1426,15109,0,0,0,21,16535,0
1976,7685,,868373079704757,"2025-12-01 00:00:00","2025-12-02 00:00:00",0,0,0,12,0,0,0,13.754,178,24987,17866,0,0,0,243,42853,0
2002,1736,,222222222222222,"2025-12-01 00:00:00","2025-12-02 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,1737,,333333333333333,"2025-12-01 00:00:00","2025-12-02 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,1195,,350612075186856,"2025-12-01 00:00:00","2025-12-02 00:00:00",0,0,0,1,0,0,0,1.024,216.8,21435,64400,0,0,0,39,85835,0
2005,1198,,350612074739390,"2025-12-01 00:00:00","2025-12-02 00:00:00",0,0,0,9,0,0,0,40.162,173.33,19128,67068,0,0,0,66,86196,0
2006,3,7800000118EF1F01,357544374283576,"2025-12-01 00:35:06","2025-12-02 00:00:00",0,0,0,29,0,0,0,261.319,313.86,16847,29918,0,0,0,64,46765,0
2007,22,08000001DB105301,354018119609505,"2025-12-01 19:05:58","2025-12-02 00:00:00",0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,70,0
2008,23,FE00000118BC3A01,357544374331318,"2025-12-01 05:04:40","2025-12-01 07:00:51",0,0,0,0,0,0,0,0,0.41,491,6356,0,0,0,0,6847,0
2009,24,7F00000118A12701,357544376357584,"2025-12-01 03:50:53","2025-12-02 00:00:00",0,0,0,31,0,0,0,203.996,344.88,24468,29942,0,0,0,86,54410,0
2010,25,FD0000011B1D7A01,357544374331318,"2025-12-01 03:06:32","2025-12-01 05:04:39",0,0,0,7,0,0,0,40.126,52.88,3338,0,0,0,0,13,3338,0
2011,34,01000001345CD801,354018117255541,"2025-12-01 12:25:20","2025-12-02 00:00:00",0,0,0,1,0,0,0,0.501,9.63,1832,1555,0,0,0,14,3387,0
2012,4057,C90000016E529C01,354018117968184,"2025-12-01 04:41:07","2025-12-02 00:00:00",0,0,0,0,0,0,0,0,48.79,12529,42428,0,0,0,18,54957,0
2013,4060,C400000172566101,354018119605214,"2025-12-01 06:31:05","2025-12-02 00:00:00",0,0,0,12,0,0,0,5.225,99.51,8677,54256,0,0,0,17,62933,0
2014,4074,F7000001AD441B01,357544376378986,"2025-12-01 19:22:11","2025-12-02 00:00:00",0,0,0,1,0,0,0,7.149,10.36,646,0,0,0,0,5,646,0
2015,4078,010000011A94F201,864636060128002,"2025-12-01 04:04:16","2025-12-02 00:00:00",0,0,0,7,0,0,0,9.759,63.03,11246,34260,0,0,0,48,45506,0
2016,4080,700000016EBAB901,359633105020452,"2025-12-01 06:47:28","2025-12-02 00:00:00",0,0,0,17,0,0,0,47.023,64.73,3984,10728,0,0,0,31,14712,0
2017,4085,84000004B02C8701,354018117972962,"2025-12-01 07:52:22","2025-12-02 00:00:00",0,0,0,0,0,0,0,0,40.92,8376,35174,0,0,0,15,43550,0
2018,4097,1A000001178B6D01,350424063083248,"2025-12-01 23:49:29","2025-12-02 00:00:00",0,0,0,2,0,0,0,5.029,6.75,625,0,0,0,0,4,625,0
2019,4103,FD00000116A87A01,354017114542190,"2025-12-01 19:58:09","2025-12-02 00:00:00",0,0,0,0,0,0,0,0,4.11,1512,0,0,0,0,3,1512,0
2020,4103,FD00000116A87A01,864636061331613,"2025-12-01 04:33:23","2025-12-01 17:29:41",0,0,0,15,0,0,0,52.944,102.38,13358,33216,0,0,0,71,46574,0
2021,4108,4A000001934F2701,359632108015956,"2025-12-01 13:44:23","2025-12-01 14:57:04",0,0,0,9,0,0,0,111.493,117.88,4351,0,0,0,0,5,4351,0
2022,4110,6B000001171ED301,354018114481652,"2025-12-01 02:57:03","2025-12-01 05:16:14",0,0,0,17,0.453,0,0,31.905,52.12,5362,2528,0,0,0,33,7890,0
2023,4110,6B000001171ED301,357544374331318,"2025-12-01 13:51:35","2025-12-01 14:08:17",0,0,0,0,0,0,0,0,1.72,362,0,0,0,0,1,362,0
2024,4110,6B000001171ED301,864636065363448,"2025-12-01 05:04:31","2025-12-01 14:04:35",0,0,0,18,0,0,0,146.539,197.02,12095,20247,0,0,0,55,32342,0
2025,4111,F2000001AD86B001,354018117973051,"2025-12-01 10:12:30","2025-12-02 00:00:00",0,0,0,2,0,0,0,1.312,160.19,10281,34339,0,0,0,21,44620,0
2026,4113,48000001AE3E7401,350424067530210,"2025-12-01 03:11:31","2025-12-02 00:00:00",0,0,0,21,0,0,0,55.887,99.55,7229,31579,0,0,0,80,38808,0
2027,4116,5F00000121D77801,357544377264714,"2025-12-01 05:08:57","2025-12-02 00:00:00",0,0,0,17,0,0,0,45.853,63.27,3557,43266,0,0,0,26,46823,0
2028,4126,A900000120712301,354018118193063,"2025-12-01 03:08:23","2025-12-02 00:00:00",0,0,0,28,0,0,0,66.837,238.38,23443,15731,0,0,0,136,39174,0
2029,4127,250000011A7F2F01,864636062811373,"2025-12-01 15:18:48","2025-12-02 00:00:00",0,0,0,1,0,0,0,1.284,15.14,4203,4359,0,0,0,10,8562,0
2030,4130,BE000001722BFC01,354018119605164,"2025-12-01 03:23:22","2025-12-02 00:00:00",0,0,0,52,0,0,0,301.174,410.11,24010,16606,0,0,0,107,40616,0
2031,4136,20000001217F8801,354018118192982,"2025-12-01 18:08:56","2025-12-02 00:00:00",0,0,0,5,0,0,0,7.778,13.36,1367,398,0,0,0,5,1765,0
2032,4144,1400001E9649D801,354018117255384,"2025-12-01 03:41:30","2025-12-02 00:00:00",0,0,0,19,0,0,0,109.42,178.66,11058,10924,0,0,0,33,21982,0
2033,4148,240000011A86C301,354018119649337,"2025-12-01 03:01:41","2025-12-02 00:00:00",0,0,0,2,0,0,0,0.359,59.29,13518,47319,0,0,0,26,60837,0
2034,4160,9700000133B0DD01,350317172745345,"2025-12-01 12:42:24","2025-12-02 00:00:00",0,0,0,0,0,0,0,0,0.01,600,36756,0,0,0,0,37356,0
2035,4160,9700000133B0DD01,350544501140076,"2025-12-01 02:20:49","2025-12-01 08:25:59",0,0,0,30,0,0,0,241.693,254.84,10389,11190,0,0,0,9,21579,0
2036,4165,F1000001183DF301,359632109572013,"2025-12-01 03:44:57","2025-12-02 00:00:00",0,0,0,0,0,0,0,0,28.95,2966,69735,0,0,0,6,72701,0
2037,4165,F1000001183DF301,864636062811373,"2025-12-01 07:23:32","2025-12-01 15:18:47",0,0,0,10,0,0,0,117.151,232.97,14611,13896,0,0,0,97,28507,0
2038,4169,8D000001191B7F01,357544371544004,"2025-12-01 03:55:28","2025-12-02 00:00:00",0,0,0,1,0,0,0,1.235,110.65,10627,36545,0,0,0,17,47172,0
2039,4171,F600000118F3E701,354018119605396,"2025-12-01 11:20:57","2025-12-02 00:00:00",0,0,0,0,0,0,0,0,6.75,1046,23373,0,0,0,18,24419,0
2040,4174,F00000011B26F401,864636062755661,"2025-12-01 12:11:56","2025-12-02 00:00:00",0,0,0,3,0,0,0,3.637,19.92,2057,0,0,0,0,11,2057,0
2041,4177,DD000001343FEA01,357544374163562,"2025-12-01 03:44:11","2025-12-02 00:00:00",0,0,0,0,0,0,0,0,12.97,3043,36246,0,0,0,1,39289,0
2042,4178,140000013233B001,354018118193493,"2025-12-01 06:55:24","2025-12-02 00:00:00",0,0,0,1,0,0,0,0.191,53.18,8101,5991,0,0,0,40,14092,0
2043,4179,B8000001FA472D01,864636062661653,"2025-12-01 14:24:37","2025-12-01 16:00:14",0,0,0,15,0,0,0,88.664,104.65,5714,0,0,0,0,10,5714,0
2044,4182,D700000122A1BA01,354017119761829,"2025-12-01 07:20:25","2025-12-02 00:00:00",0,0,0,17,0,0,0,21.63,49.45,4562,13707,0,0,0,26,18269,0
2045,4186,EF0000011F05C901,864636065360345,"2025-12-01 03:42:08","2025-12-02 00:00:00",0,0,0,1,0,0,0,2.259,17.61,1863,0,0,0,0,23,1863,0
2046,4188,F7000001185B8D01,354017114542190,"2025-12-01 17:22:13","2025-12-01 19:58:08",0,0,0,1,0,0,0,0.783,22.56,3830,2899,0,0,0,31,6729,0
2047,4188,F7000001185B8D01,864636061331613,"2025-12-01 17:29:42","2025-12-02 00:00:00",0,0,0,8,0,0,0,7.225,23.95,1986,3924,0,0,0,14,5910,0
2048,4190,5100000118BC4B01,350612070052764,"2025-12-01 07:11:33","2025-12-02 00:00:00",0,0,0,0,0,0,0,0,38.83,7762,5743,0,0,0,17,13505,0
2049,4193,E70000016E359E01,354018119610487,"2025-12-01 16:45:55","2025-12-02 00:00:00",0,0,0,0,0,0,0,0,6.78,577,0,0,0,0,4,577,0
2050,4197,2B0000011A779E01,357544374284210,"2025-12-01 06:37:01","2025-12-02 00:00:00",0,0,0,6,0,0,0,6.585,167.57,11007,4310,0,0,0,25,15317,0
2051,4198,24000001165D1801,350317179831239,"2025-12-01 15:17:46","2025-12-02 00:00:00",0,0,0,0,0,0,0,0,16.59,3366,21150,0,0,0,10,24516,0
2052,4205,2A000001202B7401,354018117255616,"2025-12-01 18:37:36","2025-12-02 00:00:00",0,0,0,11,0,0,0,103.493,125.69,5400,893,0,0,0,11,6293,0
2053,4205,2A000001202B7401,354018117257026,"2025-12-01 18:49:31","2025-12-02 00:00:00",0,0,0,0,0,0,0,0,3.99,768,0,0,0,0,2,768,0
2054,4210,D4000001344EAE01,354018119611311,"2025-12-01 09:58:59","2025-12-02 00:00:00",0,0,0,14,0,0,0,115.938,127.2,5736,482,0,0,0,15,6218,0
2055,4220,4C00000116D6E001,350424063083248,"2025-12-01 12:41:39","2025-12-01 23:49:28",0,0,0,9,0,0,0,16.617,50.52,3888,16315,0,0,0,29,20203,0
2056,4225,EE00000133D93B01,354018119605313,"2025-12-01 03:31:55","2025-12-02 00:00:00",0,0,0,15,0,0,0,22.419,269.16,17853,15183,0,0,0,30,33036,0
2057,4226,1500000133E7BA01,357544372508461,"2025-12-01 13:33:53","2025-12-02 00:00:00",0,0,0,18,0,0,0,21.613,70.48,7136,13033,0,0,0,31,20169,0
2058,4228,9C0000011C213B01,354018118216252,"2025-12-01 19:34:06","2025-12-02 00:00:00",0,0,0,0,0,0,0,0,2.49,914,1739,0,0,0,1,2653,0
2059,4231,B50000011A046401,359633105018910,"2025-12-01 16:21:44","2025-12-02 00:00:00",0,0,0,9,0,0,0,32.479,40.82,2060,22017,0,0,0,13,24077,0
2060,4235,EC0000011C3DFD01,864636065363448,"2025-12-01 04:26:10","2025-12-01 05:04:30",0,0,0,0,0,0,0,0,0.32,432,328,0,0,0,0,760,0
2061,4244,AA00000118DCCB01,357544374284301,"2025-12-01 07:32:07","2025-12-02 00:00:00",0,0,0,17,0,0,0,16.561,85.94,4470,1986,0,0,0,2,6456,0
2062,4244,AA00000118DCCB01,357544376932089,"2025-12-01 03:46:05","2025-12-02 00:00:00",0,0,0,0,0,0,0,0,8.55,2143,37636,0,0,0,0,39779,0
2063,4257,9D000001AED33D01,354018117972905,"2025-12-01 05:43:36","2025-12-02 00:00:00",0,0,0,1,0,0,0,0.296,160.39,15115,46388,0,0,0,20,61503,0
2064,4259,FE00000122D68101,354017114634831,"2025-12-01 01:15:39","2025-12-02 00:00:00",0,0,0,0,0,0,0,0,64.67,18177,57685,0,0,0,29,75862,0
2065,4263,56000015330BAB01,354018114941663,"2025-12-01 06:45:03","2025-12-02 00:00:00",0,0,0,12,0,0,0,6.961,157.15,10685,561,0,0,0,23,11246,0
2066,4265,FE000004B046DC01,359633105019918,"2025-12-01 04:49:36","2025-12-02 00:00:00",0,0,0,0,0,0,0,0,26.31,4329,27649,0,0,0,46,31978,0
2067,4295,5B00000132DF8301,359632107577758,"2025-12-01 01:01:11","2025-12-02 00:00:00",0,0,0,17,0,0,0,260.251,354.51,23051,47286,0,0,0,117,70337,0
2068,4296,4E00000118995901,357544372506168,"2025-12-01 02:29:21","2025-12-01 07:16:59",0,0,0,23,0,0,0,133.705,150.71,8503,6292,0,0,0,37,14795,0
2069,4303,1700000118E22D01,350424063633638,"2025-12-01 09:24:36","2025-12-02 00:00:00",0,0,0,36,0,0,0,146.576,283.2,19424,13888,0,0,0,91,33312,0
